geneA geneB geneC geneD	
0.0296366100597777 -0.155897744729822 0.777117756428197 0.93888224579024
-0.559140191029743 0.857408217899044 0.954383868491277 2.1267176357031
-0.067523485126175 -0.890625198074956 0.98413971439004 1.85739404989292
-0.285218112603666 0.65227021287505 0.00221116561442614 1.86939427669382
-1.23289415606197 0.0863166052952267 0.33585471031256 0.750987125589182
-0.196549322669711 0.0349378251421061 0.0523636580910534 3.68738296200279
-0.253381685368052 -0.0496606751838208 0.0747493070084602 1.19272443274373
0.55667866069488 1.51928996172659 0.954921834170818 3.20160785021783
-0.236001703755363 -0.831210951788576 0.880716528045014 0.627167744209996
-0.189949541454586 -0.861667800422944 0.50503701926209 1.57735543902229
0.991887701774373 2.94226721489549 0.920852769631892 6.04602715896338
-1.15423557200853 -1.25722670193291 0.37494848575443 3.46352287906452
0.92209051226385 0.523793559010612 0.990006506675854 1.24039458666519
-0.0563032278215934 0.73508429020037 0.643018298782408 3.00737778853022
0.875358289590058 1.1430201748701 0.338442807318643 1.38690915449153
0.555477486817214 1.03331267247191 0.998588171089068 1.53311767732883
-1.61899945807069 -2.24925229443567 0.552095389226452 0.24831577780092
-1.41050895770798 -0.152961486665515 0.689444155432284 3.05061103296891
1.71521566722857 1.24609035646582 0.337936834432185 0.890861495766642
-0.339225792847641 -0.597214854669768 0.394108990905806 0.59779535260027
0.698346490737687 2.93948255811749 0.569011292420328 0.36021305651185
-2.43024780232245 -3.40892709985959 0.732112333411351 2.68062847823952
-0.677802433359831 -0.751585422809566 0.021535478066653 1.71037750517148
-0.359494798228003 -1.45555932921378 0.611766734160483 2.14766496682498
-0.401561381036645 2.03062728135147 0.822138871531934 2.07162348735792
-0.658920923849188 -1.33844967608434 0.945853678975254 3.61859003476387
0.18133026390538 2.05827044984246 0.868243341334164 1.1928902932448
-0.498372748772768 -1.01092888153832 0.0486119776032865 3.00882675399464
-0.117133899601812 0.572169077054268 0.689735906198621 3.26006577793274
1.62574269280982 2.46928697489471 0.142208064906299 0.904014839300819
1.49999814288681 2.03569130526469 0.0560508416965604 3.87156002084699
