4.231510365237640126e-01,1.718964340787029754e-02
3.928001291217246838e-01,3.085195352369938249e-01
3.762380513511448532e-01,2.045915449577193623e-01
5.365904280099005330e-01,-5.347208534567382543e-03
7.191940981862050553e-01,2.640503660209387871e-01
4.480137244976273303e-01,8.771913860451133194e-02
6.085920673735190078e-01,5.217117144510619031e-03
4.671290949362561506e-01,-5.716704243723608192e-02
6.355955566329003492e-01,2.019922575212323157e-01
3.361523759068296147e-01,3.009898084124448814e-02
3.157482681228395149e-01,3.645384374828247731e-02
3.874036582640520976e-01,1.044179202176770682e-01
4.141468957104786353e-01,3.090032139531763145e-01
5.039459347276823431e-01,1.990627372321593369e-01
4.986700645742686566e-01,3.135460849389090088e-01
4.069010604251575014e-01,2.589530838529733314e-01
4.646073016973079617e-01,5.847911020801731252e-02
5.542998544411021911e-01,1.944641955932536193e-01
3.180299287783736051e-01,1.612936214651547739e-01
5.018383101429571003e-01,8.627916576019856176e-02
3.842247141391527121e-01,4.512575182639896876e-02
2.963826976666439350e-01,7.783942054922722564e-02
4.398551443530334670e-01,1.580869891662672888e-02
5.110000081721380871e-01,1.347644799244463454e-01
4.129711228437570325e-01,1.133122553921507847e-01
3.171130985485727249e-01,1.671267737821877652e-01
5.381254353038156246e-01,2.712292706781027629e-01
4.482967530911649012e-01,2.305468339149973622e-01
4.118136466774686699e-01,5.937294886693499779e-02
4.699232362009083119e-01,1.568351781873859319e-01
3.546504795209796113e-01,2.078867208140909861e-01
5.424671285967965773e-01,1.543788861219293762e-01
4.243419291791495906e-01,-2.273074630654292605e-04
6.813893807272479730e-01,2.760657440218843295e-01
3.028513113462049100e-01,1.086638572855478380e-01
3.181375078333741890e-01,1.169009035478355968e-01
4.570975076514826041e-01,4.770550204489128893e-02
3.508206168519602541e-01,9.328042284856614963e-02
4.535210814922372990e-01,-4.751270284594391602e-03
2.973773904375965338e-01,-1.447984752405154230e-02
4.932729542413631929e-01,1.615061849824085960e-01
4.074124222552437113e-01,1.036820879033647919e-01
4.795563626320264450e-01,2.832720697592951420e-01
3.987971170366092499e-01,1.895205008737929075e-01
4.512315970542132848e-01,2.150719811273560933e-01
5.418909335116344206e-01,2.150383301347207898e-01
3.639018813580227052e-01,1.362248949011660160e-01
6.038704458543057152e-01,1.613219267876877805e-01
4.529587539398025053e-01,7.671180808995767264e-02
5.409385937836397318e-01,1.890276387115160661e-01
1.022292819895855187e+00,1.983794038821484751e-04
9.627871873509736833e-01,-5.860952699422293521e-02
1.008186398390417793e+00,-2.339257272047172431e-02
9.515329268081221814e-01,1.686143289017407454e-01
9.160967214414008630e-01,1.565901190141542054e-01
8.434567604088791803e-01,1.537133947082303664e-01
7.513154591711559416e-01,1.307358124667070132e-01
9.509073404998754642e-01,8.668441917464345114e-02
9.366938416298830061e-01,-1.435673772597536868e-01
8.686279201205002742e-01,2.043717891385647689e-01
8.287247817850785792e-01,1.721595493401661681e-01
1.127393448488877903e+00,-2.520229195190762383e-02
8.268823987173833379e-01,-9.347640786012098579e-02
8.823024649707227329e-01,-1.282882861709399580e-01
7.200081149320045615e-01,-1.318209608628179708e-01
1.009443566743645437e+00,4.140651232502138429e-02
9.454518712628677823e-01,6.312211907798756516e-02
9.208546824728415237e-01,4.555107167453888162e-02
1.034968493051631633e+00,-1.003924794172011692e-01
8.851520359926918768e-01,-5.151945945617567024e-02
8.076887459502101185e-01,3.013292717407058119e-02
1.151069643373185292e+00,2.578544055517406272e-02
9.884848152198748572e-01,-1.574841789073358478e-02
9.919865275422083961e-01,-1.105762538640088777e-01
7.546449153159926482e-01,-1.630917458095899886e-02
8.730212459347039822e-01,7.298009526643614575e-02
8.330867111148575477e-01,-1.276950964896835516e-01
1.003073016672036522e+00,1.804037960670313856e-01
8.361185979981452521e-01,5.062302124541266657e-02
8.331770978159567242e-01,9.621225326975316183e-02
1.106224599940730080e+00,5.381480171270847795e-02
9.390569797309940014e-01,6.660750335746723483e-02
9.375869857157927978e-01,-3.933516937357739440e-02
9.546160488209558537e-01,2.255204074924334334e-01
8.361308382921217586e-01,5.040545732465115392e-02
8.814768871766207603e-01,1.357407287817947658e-02
9.765421606134625510e-01,1.720724667999826429e-01
